record_type,adv_id,legal_adviser_name,business_name,crd_number,sec_number,firm_type,registration_status,registration_date,last_adv_filing_date,city,state,country,phone,reported_website,vc_signal_strength,vc_signal_reason,new_to_snapshot,feed_date,source_url,iapd_url,linkedin_company_search_url,linkedin_people_search_url,website_search_url,verification_status,freshness_bucket
adv_signal,adv-343108,"THORPE ABBOTTS GLOBAL FLAGSHIP FUND GP, LLC",THORPE ABBOTTS GLOBAL FLAGSHIP FUND GP LLC,343108,802-137387,ERA,ACTIVE,2026-08-26,2026-08-26,,,,(434) 484-2144,http://www.thorpeabbottscapital.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/343108,https://www.linkedin.com/search/results/companies/?keywords=THORPE+ABBOTTS+GLOBAL+FLAGSHIP+FUND+GP+LLC,https://www.linkedin.com/search/results/people/?keywords=THORPE+ABBOTTS+GLOBAL+FLAGSHIP+FUND+GP+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=THORPE+ABBOTTS+GLOBAL+FLAGSHIP+FUND+GP+LLC+venture+capital,unresolved,recent_registration
adv_signal,adv-344262,BETA CREATIVE TECHNOLOGY INC.,BETA CREATIVE TECHNOLOGY INC.,344262,802-137383,ERA,ACTIVE,2026-08-26,2026-08-26,NEW YORK,NY,United States,1(303)974-7252,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/344262,https://www.linkedin.com/search/results/companies/?keywords=BETA+CREATIVE+TECHNOLOGY+INC.,https://www.linkedin.com/search/results/people/?keywords=BETA+CREATIVE+TECHNOLOGY+INC.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=BETA+CREATIVE+TECHNOLOGY+INC.+venture+capital,unresolved,recent_registration
adv_signal,adv-343920,ARIAKE CAPITAL INC.,ARIAKE CAPITAL INC.,343920,802-137375,ERA,ACTIVE,2026-08-25,2026-08-25,"CHUO-KU, TOKYO",,Japan,+81-3-6206-2867,https://ariakecapital.com/en/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/343920,https://www.linkedin.com/search/results/companies/?keywords=ARIAKE+CAPITAL+INC.,https://www.linkedin.com/search/results/people/?keywords=ARIAKE+CAPITAL+INC.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ARIAKE+CAPITAL+INC.+venture+capital,unresolved,recent_registration
adv_signal,adv-344228,NEOMICS INSTITUTE INC,NEOMICS INSTITUTE INC,344228,802-137377,ERA,ACTIVE,2026-08-25,2026-08-25,DENVER,CO,United States,1(176)219-9943,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/344228,https://www.linkedin.com/search/results/companies/?keywords=NEOMICS+INSTITUTE+INC,https://www.linkedin.com/search/results/people/?keywords=NEOMICS+INSTITUTE+INC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=NEOMICS+INSTITUTE+INC+venture+capital,unresolved,recent_registration
adv_signal,adv-343801,"021T CAPITAL MANAGEMENT, LLC","021T CAPITAL MANAGEMENT, LLC",343801,802-137376,ERA,ACTIVE,2026-08-25,2026-08-25,CAMBRIDGE,MA,United States,828-407-3397,https://www.linkedin.com/company/021t-capital/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/343801,https://www.linkedin.com/search/results/companies/?keywords=021T+CAPITAL+MANAGEMENT%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=021T+CAPITAL+MANAGEMENT%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=021T+CAPITAL+MANAGEMENT%2C+LLC+venture+capital,unresolved,recent_registration
adv_signal,adv-344149,"ALPINE SPACE VENTURES GP, LLC","ALPINE SPACE VENTURES GP, LLC",344149,802-137378,ERA,ACTIVE,2026-08-25,2026-08-25,LOS ANGELES,CA,United States,310-648-0320,,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/344149,https://www.linkedin.com/search/results/companies/?keywords=ALPINE+SPACE+VENTURES+GP%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=ALPINE+SPACE+VENTURES+GP%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ALPINE+SPACE+VENTURES+GP%2C+LLC+venture+capital,unresolved,recent_registration
adv_signal,adv-343563,NASDAQ ESOP INC,NASDAQ ESOP INC,343563,802-137381,ERA,ACTIVE,2026-08-25,2026-08-25,BOULDER,CO,United States,+852 54794132,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/343563,https://www.linkedin.com/search/results/companies/?keywords=NASDAQ+ESOP+INC,https://www.linkedin.com/search/results/people/?keywords=NASDAQ+ESOP+INC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=NASDAQ+ESOP+INC+venture+capital,unresolved,recent_registration
adv_signal,adv-341874,"CERRALVO CAPITAL MANAGEMENT, LLC","CERRALVO CAPITAL MANAGEMENT, LLC",341874,802-137379,ERA,ACTIVE,2026-08-25,2026-08-25,CDMX,,Mexico,52 (55)5540-1244,"https://www.cerralvocapital.com, https://www.cerralvo.com, https://www.linkedin.com/company/cerralvo-capital/",strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/341874,https://www.linkedin.com/search/results/companies/?keywords=CERRALVO+CAPITAL+MANAGEMENT%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=CERRALVO+CAPITAL+MANAGEMENT%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=CERRALVO+CAPITAL+MANAGEMENT%2C+LLC+venture+capital,unresolved,recent_registration
adv_signal,adv-344269,VARDA VENTURES LLC,VARDA VENTURES LLC,344269,802-137380,ERA,ACTIVE,2026-08-25,2026-08-25,,,,4159197941,,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/344269,https://www.linkedin.com/search/results/companies/?keywords=VARDA+VENTURES+LLC,https://www.linkedin.com/search/results/people/?keywords=VARDA+VENTURES+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=VARDA+VENTURES+LLC+venture+capital,unresolved,recent_registration
adv_signal,adv-343462,EIGHT AVENUE MANAGEMENT LLC,EIGHTH AVENUE MANAGEMENT LLC,343462,802-137367,ERA,ACTIVE,2026-08-24,2026-08-24,GLEN HEAD,NY,United States,646-981-3121,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/343462,https://www.linkedin.com/search/results/companies/?keywords=EIGHTH+AVENUE+MANAGEMENT+LLC,https://www.linkedin.com/search/results/people/?keywords=EIGHTH+AVENUE+MANAGEMENT+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=EIGHTH+AVENUE+MANAGEMENT+LLC+venture+capital,unresolved,recent_registration
adv_signal,adv-343576,IRON CORE MANAGEMENT LLC,IRON CORE MANAGEMENT LLC,343576,802-137368,ERA,ACTIVE,2026-08-24,2026-08-24,GLEN HEAD,NY,United States,646-981-3121,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/343576,https://www.linkedin.com/search/results/companies/?keywords=IRON+CORE+MANAGEMENT+LLC,https://www.linkedin.com/search/results/people/?keywords=IRON+CORE+MANAGEMENT+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=IRON+CORE+MANAGEMENT+LLC+venture+capital,unresolved,recent_registration
adv_signal,adv-343894,COHESION ASSET MANAGEMENT LIMITED,COHESION ASSET MANAGEMENT LIMITED,343894,802-137365,ERA,ACTIVE,2026-08-24,2026-08-24,"AL MARYAH ISLAND, ABU DHABI",,United Arab Emirates,00971556456551,https://www.cohesion-am.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/343894,https://www.linkedin.com/search/results/companies/?keywords=COHESION+ASSET+MANAGEMENT+LIMITED,https://www.linkedin.com/search/results/people/?keywords=COHESION+ASSET+MANAGEMENT+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=COHESION+ASSET+MANAGEMENT+LIMITED+venture+capital,unresolved,recent_registration
adv_signal,adv-343390,12 FLAGS CONSUMER FUND GP,12 FLAGS CONSUMER FUND GP,343390,802-137373,ERA,ACTIVE,2026-08-24,2026-08-24,"GEORGE TOWN, GRAND CAYMAN",,Cayman Islands,+1 345 949 0100,https://www.12flags.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/343390,https://www.linkedin.com/search/results/companies/?keywords=12+FLAGS+CONSUMER+FUND+GP,https://www.linkedin.com/search/results/people/?keywords=12+FLAGS+CONSUMER+FUND+GP+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=12+FLAGS+CONSUMER+FUND+GP+venture+capital,unresolved,recent_registration
adv_signal,adv-344090,INVICTA CAPITAL PARTNERS LLC,INVICTA CAPITAL PARTNERS,344090,802-137366,ERA,ACTIVE,2026-08-24,2026-08-24,NEWPORT BEACH,CA,United States,(530) 966-2095,https://invictacap.co/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/344090,https://www.linkedin.com/search/results/companies/?keywords=INVICTA+CAPITAL+PARTNERS,https://www.linkedin.com/search/results/people/?keywords=INVICTA+CAPITAL+PARTNERS+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=INVICTA+CAPITAL+PARTNERS+venture+capital,unresolved,recent_registration
adv_signal,adv-344147,AMBARONE MANAGEMENT LLC,AMBARONE VENTURES,344147,802-137371,ERA,ACTIVE,2026-08-24,2026-08-24,,,,337-344-5211,https://ambarone.vc/,possible_venture_manager,The adviser reports the private-fund exemption and its filed name contains an explicit venture/VC term.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/344147,https://www.linkedin.com/search/results/companies/?keywords=AMBARONE+VENTURES,https://www.linkedin.com/search/results/people/?keywords=AMBARONE+VENTURES+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=AMBARONE+VENTURES+venture+capital,unresolved,recent_registration
adv_signal,adv-306923,VOLT INVESTMENT HOLDINGS LLC,VOLT INVESTMENT HOLDINGS LLC,306923,802-137364,ERA,ACTIVE,2026-08-24,2026-08-24,BROOKLYN,NY,United States,917-983-0505,http://voltinvestmentholdings.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/306923,https://www.linkedin.com/search/results/companies/?keywords=VOLT+INVESTMENT+HOLDINGS+LLC,https://www.linkedin.com/search/results/people/?keywords=VOLT+INVESTMENT+HOLDINGS+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=VOLT+INVESTMENT+HOLDINGS+LLC+venture+capital,unresolved,recent_registration
adv_signal,adv-341118,AMITI VENTURES MANAGEMENT 4 LTD.,AMITI VENTURES,341118,802-137357,ERA,ACTIVE,2026-08-21,2026-08-31,TEL AVIV,,Israel,+972 3 722014,https://x.com/AmitiVentures,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/341118,https://www.linkedin.com/search/results/companies/?keywords=AMITI+VENTURES,https://www.linkedin.com/search/results/people/?keywords=AMITI+VENTURES+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=AMITI+VENTURES+venture+capital,unresolved,recent_registration
adv_signal,adv-344191,AMULETUM INVESTMENT GROUP LLC SERIES 1,AMULETUM INVESTMENT GROUP LLC SERIES 1,344191,802-137352,ERA,ACTIVE,2026-08-21,2026-08-21,"STOCKHOLM, STOCKHOLM",,Sweden,+46 767256582,https://www.amuletumgroup.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/344191,https://www.linkedin.com/search/results/companies/?keywords=AMULETUM+INVESTMENT+GROUP+LLC+SERIES+1,https://www.linkedin.com/search/results/people/?keywords=AMULETUM+INVESTMENT+GROUP+LLC+SERIES+1+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=AMULETUM+INVESTMENT+GROUP+LLC+SERIES+1+venture+capital,unresolved,recent_registration
adv_signal,adv-343762,SEMIANALYSIS CAPITAL MANAGEMENT LLC,SEMIANALYSIS CAPITAL MANAGEMENT LLC,343762,802-137354,ERA,ACTIVE,2026-08-21,2026-08-21,SAN FRANCISCO,CA,United States,628-294-4908,,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/343762,https://www.linkedin.com/search/results/companies/?keywords=SEMIANALYSIS+CAPITAL+MANAGEMENT+LLC,https://www.linkedin.com/search/results/people/?keywords=SEMIANALYSIS+CAPITAL+MANAGEMENT+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=SEMIANALYSIS+CAPITAL+MANAGEMENT+LLC+venture+capital,unresolved,recent_registration
adv_signal,adv-343843,DIFFUSION HOLDINGS LLC,DIFFUSION HOLDINGS LLC,343843,802-137362,ERA,ACTIVE,2026-08-21,2026-08-21,SAN FRANCISCO,CA,United States,650-822-1600,,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/343843,https://www.linkedin.com/search/results/companies/?keywords=DIFFUSION+HOLDINGS+LLC,https://www.linkedin.com/search/results/people/?keywords=DIFFUSION+HOLDINGS+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=DIFFUSION+HOLDINGS+LLC+venture+capital,unresolved,recent_registration
adv_signal,adv-332821,BLUETRAIN CAPITAL LIMITED,BLUETRAIN CAPITAL LIMITED,332821,802-137350,ERA,ACTIVE,2026-08-21,2026-08-21,LONDON,,United Kingdom,+442038394647,https://www.bt-cap.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/332821,https://www.linkedin.com/search/results/companies/?keywords=BLUETRAIN+CAPITAL+LIMITED,https://www.linkedin.com/search/results/people/?keywords=BLUETRAIN+CAPITAL+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=BLUETRAIN+CAPITAL+LIMITED+venture+capital,unresolved,recent_registration
adv_signal,adv-343685,VOLTAGE VENTURES LP,VOLTAGE VENTURES LP,343685,802-137345,ERA,ACTIVE,2026-08-20,2026-08-20,PORTLAND,ME,United States,(401) 369-2404,https://www.linkedin.com/company/voltage-ventures-01/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/343685,https://www.linkedin.com/search/results/companies/?keywords=VOLTAGE+VENTURES+LP,https://www.linkedin.com/search/results/people/?keywords=VOLTAGE+VENTURES+LP+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=VOLTAGE+VENTURES+LP+venture+capital,unresolved,recent_registration
adv_signal,adv-342800,CPEP MANAGER INC.,TERRANOVA PARTNERS,342800,802-137348,ERA,ACTIVE,2026-08-20,2026-08-20,TORONTO,,Canada,416-644-6000,https://www.terranovapartners.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/342800,https://www.linkedin.com/search/results/companies/?keywords=TERRANOVA+PARTNERS,https://www.linkedin.com/search/results/people/?keywords=TERRANOVA+PARTNERS+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=TERRANOVA+PARTNERS+venture+capital,unresolved,recent_registration
adv_signal,adv-343022,"CORE ASSET CREDIT, LLC",CORE ASSET CREDIT,343022,802-137340,ERA,ACTIVE,2026-08-20,2026-08-20,NEW YORK,NY,United States,+1 (323) 683-3228,https://www.coreassetcredit.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/343022,https://www.linkedin.com/search/results/companies/?keywords=CORE+ASSET+CREDIT,https://www.linkedin.com/search/results/people/?keywords=CORE+ASSET+CREDIT+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=CORE+ASSET+CREDIT+venture+capital,unresolved,recent_registration
